x,y,t
0.0005057074608628004,2.486184985903797e-06,33.008
0.000506002252468168,3.793536969178601e-06,33.042
0.0005048573282806244,2.4726693403237193e-06,33.074
0.000505217059862878,1.1809829328612094e-06,33.107
0.0005061174614405689,-8.66457345184154e-07,33.141
0.0005061513925585457,-2.115932541955554e-09,33.174
0.0005056967822853389,6.202017543556662e-08,33.209
0.0005059332206033911,3.674381455630519e-07,33.241
0.0005058219859509653,8.93705776190046e-07,33.274
0.0005066070078774607,1.4697507053825654e-08,33.309
0.000506328520025344,-9.341382907151142e-07,33.341
0.0005071741766766258,-2.3263652942767388e-07,33.374
0.0005080471401921541,-6.38776232297368e-10,33.408
0.0005091784577521654,-1.0694357953733484e-06,33.442
0.0005090256441538853,-1.181654264853373e-06,33.475
0.0005082926444538518,-6.326773554736273e-07,33.508
0.0005097511133698721,6.171230770103935e-07,33.541
0.0005097415521645833,8.914330623814187e-07,33.574
0.0005094780086343451,2.3152507295178734e-06,33.609
0.0005085267917260037,2.6302430427973213e-06,33.641
0.0005096867836994257,2.6459216956446048e-06,33.675
0.0005100978439976296,3.3898897208848173e-06,33.708
0.0005102215206149107,3.6705912027886242e-06,33.742
0.00050983261696923,3.3287035212367855e-06,33.774
0.0005092126731769013,3.1556123458006597e-06,33.808
0.0005080949025784694,2.5339284979650017e-06,33.841
0.0005082039228888717,1.8511233555087727e-06,33.875
0.00050751517277921,3.0040249729330994e-06,33.908
0.0005077948962884895,3.135397283472373e-06,33.941
0.0005075128354684501,2.90037571746096e-06,33.975
0.0005087966391021478,3.539651158900261e-06,34.009
0.0005099416622624609,2.255937407727316e-06,34.041
0.0005100612318672684,2.518730349755127e-06,34.074
0.000512079478731954,2.8499692480492915e-06,34.108
0.0005127257673990132,2.9397549257531835e-06,34.141
0.0005136622716596726,1.631790362274787e-06,34.175
0.0005135107042608484,2.1461390769342604e-06,34.209
0.0005128257143775258,-9.118466444051422e-07,34.241
0.0005134098781120649,-1.5633904147002804e-06,34.275
0.0005144414136198047,-2.1747648551186647e-06,34.308
0.0005152545653349793,-1.1213312933963209e-06,34.341
0.0005161847895527665,-6.635141671850438e-07,34.374
0.0005167694779575535,-2.179560713994715e-06,34.408
0.0005172527822669366,-3.302978970596041e-07,34.442
