x,y,t
0.0002976802366863825,5.3728532475356536e-05,20.701999999999998
0.0002977151735194225,5.3621911804372945e-05,20.736
0.0002980442538980116,5.386209070401227e-05,20.768
0.00029828808709581246,5.3357714777840334e-05,20.801
0.0002981260704588173,5.298857206780041e-05,20.836
0.0002975094998561482,5.406004619839825e-05,20.868
0.00029742372941819533,5.5095991507754264e-05,20.902
0.00029794681194613115,5.5596540301126974e-05,20.935
0.00029801655230462956,5.54824605024087e-05,20.968
0.0002978736997633822,5.551639250215279e-05,21.003
0.00029835110416328746,5.461354002831945e-05,21.036
0.0002980823080606812,5.536962106118287e-05,21.068
0.0002976867209856543,5.5871787059442564e-05,21.104
0.0002977544734014685,5.571772736262536e-05,21.135
0.00029872354629704594,5.5007131932291925e-05,21.168
0.0002985068563183196,5.497734195505382e-05,21.202
0.00029853457625631636,5.4923669903936444e-05,21.235
0.0002998667811243425,5.636554581232579e-05,21.268
0.00030150391258547263,5.714814069391691e-05,21.303
0.000301683315454955,5.6871409147461426e-05,21.335
0.000302025579106563,5.6112429727043826e-05,21.368
0.0003021538294548476,5.709062131946263e-05,21.403
0.0003020676131374129,5.67517399463973e-05,21.434
0.00030290814010530367,5.649066515887898e-05,21.468
0.0003040558621464043,5.5611888229830345e-05,21.502
0.0003052831062137624,5.5132958825454526e-05,21.535
0.0003056989679285938,5.5507556002592236e-05,21.569
0.00030549305659183283,5.640753877862581e-05,21.602
0.0003058190663177781,5.6651239582514076e-05,21.635
0.00030662350907700143,5.686578526946742e-05,21.668
0.0003072994159572235,5.595912194860373e-05,21.703
0.0003078272769346435,5.61926753376201e-05,21.735
0.00030895645357316973,5.451779590893192e-05,21.769
0.0003093903181702578,5.449417059960478e-05,21.8
0.00030966764893373695,5.458625326025432e-05,21.835
0.0003099675436300336,5.4350427917378e-05,21.868
0.0003116631326674226,5.327912700291702e-05,21.902
0.0003128010938311809,5.3213953315351424e-05,21.936
0.00031442942757964776,5.1651224518757085e-05,21.969
0.00031517007891566955,5.045049780005508e-05,22.003
0.00031608715978496423,4.987037162870908e-05,22.036
0.0003166095422851196,4.88663100076629e-05,22.07
0.00031582845850173645,4.888855000576776e-05,22.103
0.00031659341940661496,4.88791208432519e-05,22.135
0.00031827576289980894,4.7892312691197596e-05,22.169
0.0003190155694928645,4.871438061366125e-05,22.202
0.00031941935424882346,4.938518686877834e-05,22.236
0.0003202998690849415,4.884772899172835e-05,22.269
0.00032108142655400563,4.8361269428892344e-05,22.302
0.00032170412219146546,4.842976567693131e-05,22.336
0.00032256415855319755,4.865355147222665e-05,22.369
0.0003241435383491845,4.964359508819367e-05,22.402
0.0003246664181453861,4.9658240359870866e-05,22.436
0.0003242761857678117,4.896908987109097e-05,22.468
0.00032470456120429315,4.8866051586302175e-05,22.504
0.0003254622228516036,4.921124358684602e-05,22.535
0.0003265174164985381,4.9016667305072087e-05,22.569
0.0003273003606629024,4.9544130708711235e-05,22.602
0.0003276591878832342,4.961194895598882e-05,22.635
0.0003284902085541216,4.9834420729343994e-05,22.668
0.00032936102153355767,5.0410145731169476e-05,22.703
0.00032952197867180006,5.027657270349522e-05,22.735
0.00033039901751440246,4.989661344016468e-05,22.768
0.0003311496010432658,5.038481186642274e-05,22.803
0.00033177166797388434,5.0544209960957924e-05,22.836
0.00033325404725229507,5.042240209490507e-05,22.869
0.00033403221839150215,5.0215068118766513e-05,22.902
0.00033483340984857824,5.009042810274776e-05,22.936
0.00033565545117851916,5.0226134646662435e-05,22.968
0.00033682025678776265,5.114110879238038e-05,23.004
0.00033765898540732097,5.117436138437389e-05,23.036
0.0003379425324806654,5.0618311242911444e-05,23.069
0.0003379955660847006,5.0498077244791926e-05,23.102
0.0003377956604058226,5.034725882469903e-05,23.135
0.0003384540008399393,5.066710466093773e-05,23.169
0.00033977496417298775,5.021517811615408e-05,23.203
0.0003399855312705694,4.9697441751762695e-05,23.235
0.0003407055969086139,4.969756866352285e-05,23.269
0.0003406700371940947,4.906070256750841e-05,23.302
0.0003409332843878937,4.858561783807361e-05,23.335
0.0003410880667112851,4.782671617636968e-05,23.369
0.0003407743313564677,4.7696863445054895e-05,23.403
0.0003412449623752705,4.769981688482729e-05,23.436
0.00034250285977418496,4.798987096862485e-05,23.468
0.00034298443566643143,4.749515200498412e-05,23.502
0.00034309307104587566,4.664085299102071e-05,23.535
0.00034480058188227487,4.747386387057062e-05,23.568
0.00034538845825317333,4.744452962072275e-05,23.603
0.00034631048220659313,4.771565853922388e-05,23.635
0.00034724409517530077,4.820653481929992e-05,23.67
0.0003475485198154734,4.807671901353589e-05,23.701
0.0003475678894322697,4.84400351501256e-05,23.736
0.00034803815013665577,4.7780040189376885e-05,23.768
0.00034793682010022663,4.750255856693425e-05,23.803
0.0016635279414410746,4.690777803305941e-05,23.835
0.015223433602994921,4.713598178466577e-05,23.868
0.029475361097131413,4.80377096176949e-05,23.903
0.04072411444520821,4.793938634660754e-05,23.935
0.05681838148537075,4.7339200986254165e-05,23.969
0.07001113344129682,4.764036890746063e-05,24.003
0.08080531043368538,4.7038654161265676e-05,24.035
0.09679271577454239,4.757173724339502e-05,24.068
0.10998050285896638,4.8064813680344544e-05,24.102
0.1207714371460335,4.8488658296645596e-05,24.136
0.13675637234684107,4.838147875283496e-05,24.168
0.14994050319879876,4.848761381422714e-05,24.203
0.16072849389521612,4.872555543388443e-05,24.236
0.17670668275290738,4.937084719851927e-05,24.269
0.1898866345082414,4.986830062085092e-05,24.303
0.20067066002056264,5.00223925830013e-05,24.335
0.2166463295118041,4.962822692269522e-05,24.368
0.22982565955558024,4.9933029529499734e-05,24.403
0.24061933899059038,4.979117046987954e-05,24.435
0.25660749241906183,4.975841198146225e-05,24.469
0.2697944089690097,4.903530924053348e-05,24.502
0.28058768292551456,4.805166828134867e-05,24.536
0.2965717829512785,4.7366638383269566e-05,24.568
0.3097536839442716,4.5901511618751216e-05,24.603
0.3205432135668285,4.5310241742993636e-05,24.636
0.3365183816576888,4.499932107682628e-05,24.668
0.349690152582073,4.4650089382894005e-05,24.703
0.36047447376146846,4.490150016091344e-05,24.736
0.3764368720539274,4.5140303951483284e-05,24.769
0.38959112843510285,4.5148003324888733e-05,24.803
0.4003655627099979,4.526029492863949e-05,24.835
0.4163060466117035,4.5326736386912297e-05,24.869
0.429436173741688,4.523513096285191e-05,24.903
0.4401987385830499,4.491761695137567e-05,24.935
0.45612665945078634,4.490270877333174e-05,24.968
0.4692889459972728,4.3872945080348266e-05,25.003
0.4800821853473096,4.3454918660487024e-05,25.04
0.4960983565895454,4.273470988232138e-05,25.069
0.5093543092786369,4.311006070210782e-05,25.102
0.5201955681415935,4.2875321890993134e-05,25.135
0.5363090243599539,4.4111989135618266e-05,25.17
0.5496588049593621,4.3900961130166465e-05,25.202
0.5605476979507638,4.3685041872205375e-05,25.236
0.5767524557233196,4.4329304387184724e-05,25.269
0.5901427967417541,4.435284378395938e-05,25.302
0.6009865331486443,4.402956100259829e-05,25.336
0.6169830124754044,4.293360627830061e-05,25.369
0.6301530224798689,4.257490124467094e-05,25.406
0.64093849885716,4.2712301768217884e-05,25.435
0.6569135238415518,4.218756270384506e-05,25.468
0.6700934269710753,4.2590997914433234e-05,25.502
0.6808836651645359,4.324710637130357e-05,25.535
0.6968686827258889,4.3245732972538476e-05,25.57
0.710055042537132,4.3081284033941586e-05,25.602
0.720850968629573,4.333089366799035e-05,25.636
0.7368587377449894,4.299300481762311e-05,25.669
0.7500662981088225,4.293109897081862e-05,25.703
0.7608709200976129,4.323194868599107e-05,25.735
0.7768734532771008,4.283971211632157e-05,25.768
0.7900733693239136,4.3125663662210383e-05,25.803
0.8008768655203063,4.3162635247291e-05,25.835
0.8168799928756679,4.286705742771485e-05,25.868
0.830082056719841,4.2607245787351566e-05,25.903
0.8408848857959963,4.229059009676784e-05,25.935
0.8568861081354484,4.109474346270324e-05,25.969
0.8700858102509377,4.077913851337476e-05,26.003
0.880886675253463,4.042027385105154e-05,26.036
0.8968840980026815,4.033336033807433e-05,26.068
0.9100806863786772,4.055734458060356e-05,26.102
0.9208794988507619,4.0916356322720535e-05,26.135
0.9368759757058828,4.0497531232406184e-05,26.168
0.9500713044219866,4.057025989170896e-05,26.202
0.9608679723861145,4.02915204728601e-05,26.235
0.976860879901505,3.946719616619889e-05,26.268
0.9900529486216381,3.8318752483217163e-05,26.302
1.0008471164767163,3.721011433125469e-05,26.336
1.0168363242198604,3.700996097827019e-05,26.368
1.0300260049083685,3.724800220963083e-05,26.402
1.0408183012430097,3.764605003548136e-05,26.435
1.0568048533705632,3.7440601764013586e-05,26.468
1.0699909096923053,3.772100686096044e-05,26.502
1.080780534301156,3.815180854488988e-05,26.536
1.0967622843248928,3.891781497987388e-05,26.569
1.1099439971835787,3.817278961814067e-05,26.602
1.120730603205844,3.7956622500092604e-05,26.636
1.1367074944939204,3.827151375382693e-05,26.667
1.1498853537932427,3.831247638504118e-05,26.703
1.1606699989298113,3.835427955256596e-05,26.738
1.1766494983088178,3.8898765856473955e-05,26.768
1.1898383309505647,3.857669818118461e-05,26.803
1.2006323383241222,3.844048945903557e-05,26.835
1.2166187735336138,3.826349702917597e-05,26.868
1.229802926251992,3.847433348833143e-05,26.901
1.2405938048904002,3.853243429263146e-05,26.935
1.2565744589843948,3.875278385234651e-05,26.969
1.2697504538705653,3.823532781799815e-05,27.003
1.2805375958143128,3.815121408239954e-05,27.035
1.2965084343797106,3.8708070289518674e-05,27.068
1.3096732209049888,3.806796088243958e-05,27.102
1.320453375308939,3.76046564550199e-05,27.136
1.3364071488387559,3.866257215748114e-05,27.168
1.3495514579656807,3.9417712570794924e-05,27.202
1.3603198610179084,3.9193491247382314e-05,27.236
1.3762487669830912,3.8499932524455975e-05,27.268
1.389373317337114,3.828931677541988e-05,27.303
1.4001400625765728,3.76384043745768e-05,27.335
1.4161038315679457,3.674914845790319e-05,27.369
1.429306995623476,3.702406381137871e-05,27.404
1.4401211753460135,3.706072019357113e-05,27.435
1.4561799209865591,3.74427008397724e-05,27.469
1.4694767947129,3.7773157764120106e-05,27.503
1.48033874386524,3.7590506310361676e-05,27.535
