x,y,t
0.00031917443780973706,-2.8127550024025864e-05,21.474
0.00031972855428665696,-2.8331355117983322e-05,21.507
0.00031951856055693564,-3.0019543377338057e-05,21.541
0.00032004532655540287,-2.9950532438436798e-05,21.573
0.00031938499147157626,-2.9974322377041686e-05,21.608
0.00031888467320320685,-3.1146168948967354e-05,21.641
0.0003187649715897774,-3.16089614667976e-05,21.674
0.00032038511518362746,-3.248511961846701e-05,21.708
0.0003203437531954356,-3.3055099182362906e-05,21.74
0.0003209380402644833,-3.255185753025355e-05,21.773
0.00032214333099294534,-3.365696402386023e-05,21.808
0.00032327529137487696,-3.3203115478109273e-05,21.84
0.0003242473547907438,-3.338521261014821e-05,21.873
0.0003239160678295923,-3.100827628835614e-05,21.907
0.0003247635741829221,-3.08069636691549e-05,21.94
0.0003258547762978077,-3.132098960902087e-05,21.973
0.0003259139091753044,-3.1223443577254737e-05,22.007
0.0003257448137395358,-3.0074253022206865e-05,22.041
0.0003254194097083169,-3.0122035479177014e-05,22.073
0.00032668207434393906,-3.0411591249171378e-05,22.107
0.0003270688646674801,-3.086489029460748e-05,22.141
0.0003275223366517676,-3.0744616620488694e-05,22.173
0.0003277653983122439,-3.065799170801492e-05,22.207
0.0003274999708772426,-3.1949446458413284e-05,22.241
0.00032774144131107475,-3.259568921477086e-05,22.274
0.0003288262079180862,-3.271140461024589e-05,22.307
0.0003288730337627885,-3.3685268254018906e-05,22.34
0.0003291538677205938,-3.437611619661139e-05,22.374
0.0003290989142763723,-3.4346519474099126e-05,22.407
0.0003290260408260265,-3.548218912264278e-05,22.44
0.0003284420370751898,-3.5975785306224536e-05,22.474
0.0003282313165278516,-3.398683583775745e-05,22.507
0.00032873533357116643,-3.32705194071508e-05,22.54
0.0003283804615239071,-3.2283845430797725e-05,22.573
0.00032973807782057734,-2.956699378108617e-05,22.607
0.00032944513000686317,-2.904039288198891e-05,22.641
0.00032933980086032115,-2.9357959616715104e-05,22.673000000000002
0.000328904630163798,-3.04833409191813e-05,22.708
0.0003286728550072898,-3.0765280295953976e-05,22.741
0.00032862007693681717,-3.04475281952257e-05,22.773
0.00032943684945401414,-2.8546523149549567e-05,22.808
0.0003284701887415087,-2.8759561474162943e-05,22.84
0.000328588007470073,-2.861537984679713e-05,22.873
0.00033174150676275864,-2.802966069093956e-05,22.907
0.0003325612925578282,-2.938493766023078e-05,22.94
0.00033193418142111585,-2.975824470731699e-05,22.974
0.00033284697057397224,-3.145393655016324e-05,23.007
0.0003345248414072892,-3.204468604333723e-05,23.04
0.00033592875080821463,-3.2194034871287976e-05,23.073
0.0003373151438900211,-3.3122313994466725e-05,23.108
0.00033881508264392167,-3.333586428517141e-05,23.14
0.00033917785257110445,-3.32169560451889e-05,23.173
0.0003410910385362024,-3.43142764241933e-05,23.207
0.00034284606374319936,-3.3760686526248125e-05,23.241
0.0003432750148486241,-3.255646566034215e-05,23.274
0.00034476711225789975,-3.2447747840308156e-05,23.307
0.0003456937654693338,-3.2263995966672476e-05,23.34
0.0003459754634040823,-3.305524326463127e-05,23.373
0.0003466670309241213,-3.392197310028892e-05,23.408
0.0003473567271917666,-3.3796624570905844e-05,23.439
0.00034740483234556687,-3.3847802079129286e-05,23.473
0.0003479035140516156,-3.2992142439776146e-05,23.508
0.00034835750132521787,-3.3042556796419904e-05,23.541
0.00034834108657947206,-3.382057613264113e-05,23.573
0.00034861833817244055,-3.427613353238121e-05,23.607
0.00035070289789028837,-3.4825603963225284e-05,23.64
0.00035162260090166437,-3.423857781335631e-05,23.673000000000002
0.00035286093603191797,-3.366881015028771e-05,23.708
0.00035220036855557077,-3.4114680429755446e-05,23.74
0.0003521688956113904,-3.484295910237405e-05,23.773
0.000352209505636972,-3.5206077623419724e-05,23.808
0.00035058041490054065,-3.562928047492389e-05,23.84
0.00035149481460729486,-3.593927624404496e-05,23.874
0.00035126332096024627,-3.572013264923052e-05,23.907
0.0003522828144575738,-3.345346524435812e-05,23.94
0.0003519658570021219,-3.356451409012378e-05,23.974
0.00035364393975348754,-3.488146051556985e-05,24.007
0.00035410055489365114,-3.551773178457058e-05,24.04
0.00035458121754378363,-3.625382347484161e-05,24.073
0.00035491876277521747,-3.8003832693681486e-05,24.107
0.00035580835200067274,-3.7326879791617415e-05,24.14
0.0003569103040152335,-3.649929275242395e-05,24.173
0.000357061292467756,-3.739402470069424e-05,24.207
0.0003567996956278114,-3.702148798117336e-05,24.24
0.0003571424118536215,-3.655728917545431e-05,24.274
0.00035714853476956343,-3.716250537486749e-05,24.307
0.00035755138155225063,-3.624424570844361e-05,24.34
0.00035785396101955863,-3.623314798731064e-05,24.374
0.00035762090366647564,-3.548811252136841e-05,24.408
0.0003576829781144554,-3.558941795363625e-05,24.44
0.00035776239445779295,-3.561785780632731e-05,24.473
0.0003586505092317073,-3.612976198650684e-05,24.507
0.0003584260454425978,-3.6450071744455955e-05,24.54
0.0008724554514015978,-3.6835204977078295e-05,24.573
0.0129194259900063,-3.820432612241659e-05,24.608
0.0303543773207349,-3.9281709554749556e-05,24.64
0.03889269427997904,-4.016958508212244e-05,24.674
0.055010452211619626,-4.201710283180461e-05,24.709
0.07099913687613844,-4.344376091046126e-05,24.74
0.07899217639044671,-4.427713638689768e-05,24.773
0.09497838478212824,-4.42292835822549e-05,24.807
0.1109615025577593,-4.4641806686908565e-05,24.84
0.11895209372334906,-4.5051885724110625e-05,24.873
0.134931716238721,-4.5577793261700075e-05,24.909
0.15090973156320905,-4.576704936391791e-05,24.941
0.15889847863141923,-4.550021300495592e-05,24.973
0.17487640607074903,-4.647737600974532e-05,25.008
0.1908503852979816,-4.6036806607502495e-05,25.04
0.1988361912897596,-4.555760609149539e-05,25.074
0.2148064478051395,-4.5617489222039934e-05,25.108
0.23077678045107763,-4.6462758174605146e-05,25.14
0.23876878032964682,-4.8138130983010454e-05,25.173
0.25475226860997435,-4.827887204860466e-05,25.208
0.27073292650140374,-4.675810230681179e-05,25.241
0.2787225386928229,-4.666435095648344e-05,25.273
0.29469978811092334,-4.6947733949338374e-05,25.307
0.3106732520261445,-4.574956655331468e-05,25.341
0.31865854515154873,-4.6020703203380444e-05,25.373
0.33462585796090244,-4.6386990137433204e-05,25.407
0.3505874940752426,-4.456323667761118e-05,25.44
0.35856606261693247,-4.350798657937841e-05,25.474
0.3745136418395572,-4.281648970200028e-05,25.508
0.3892542208147379,-4.253212120650886e-05,25.54
0.3984161531672508,-4.203942512535958e-05,25.573
0.41433452605519555,-4.1223570650463266e-05,25.609
0.43023841916816935,-4.1198082465502615e-05,25.64
0.4381856457239831,-4.10835834266346e-05,25.674
0.4540892617908388,-4.1211577536307605e-05,25.708
0.47003798191122664,-4.218148090074365e-05,25.74
0.4780308605687237,-4.196508576146822e-05,25.773
0.49405589862759575,-4.320345548305261e-05,25.807
0.5101340358077815,-4.379149724871578e-05,25.84
0.5181924034627333,-4.3719024759181195e-05,25.873
0.5343483136265877,-4.4001841446904654e-05,25.907
0.5505559238109536,-4.293703884839259e-05,25.94
