x,y,t
-1.58434689576941,-2.7160303347501755,1779854258.296463
-1.584300648192429,-2.7157645803532064,1779854258.3363118
-1.5842663930152245,-2.7155485129541463,1779854258.39644
-1.5842480295891819,-2.7155015129605604,1779854258.436451
-1.5842637338284125,-2.7156745579462376,1779854258.496462
-1.584308804474974,-2.7159596438072864,1779854258.5364103
-1.5843713127743717,-2.7163127653884707,1779854258.596488
-1.5844440022049937,-2.716688666430573,1779854258.636092
-1.5845081791424667,-2.7169691212536136,1779854258.6964786
-1.5845470433969118,-2.7171084553444453,1779854258.7363758
-1.5845504744165617,-2.7170730988376133,1779854258.796507
-1.584511310227635,-2.7168511687109316,1779854258.8364246
-1.584446498306755,-2.716562641550646,1779854258.8967173
-1.5843606584241205,-2.7161928546191403,1779854258.9365296
-1.584248683966054,-2.715731504008226,1779854258.9967093
-1.5841251062391843,-2.7152605520950464,1779854259.0364478
-1.5840007416513993,-2.7148073512927646,1779854259.096503
-1.5838754931951025,-2.714362208582965,1779854259.1363986
-1.5833280329860948,-2.7139226686958513,1779854259.1765108
-1.5833038165532516,-2.71388937900296,1779854259.1964514
-1.583226233286618,-2.7137003516159073,1779854259.2363608
-1.58317390096002,-2.71356462565694,1779854259.2963605
-1.583133409363528,-2.7134583915275226,1779854259.336439
-1.5830971292537972,-2.7133621662397673,1779854259.3963907
-1.5830615962310723,-2.713269330945395,1779854259.436376
-1.583025704554975,-2.7131777815927425,1779854259.496422
-1.582995638295016,-2.7131064758539387,1779854259.5364754
-1.582975789033339,-2.7130622462704124,1779854259.5965054
-1.5829611254567186,-2.713027908395894,1779854259.6364233
-1.5829692692573045,-2.713055079952703,1779854259.6964488
-1.5830131626842259,-2.713162913349429,1779854259.7363293
-1.5830188355491022,-2.7131534303259586,1779854259.7964067
-1.5829388427532107,-2.712955116976311,1779854259.8365133
-1.5828146105137224,-2.7126907675640197,1779854259.8964202
-1.5827112115448483,-2.7124933716602873,1779854259.9365184
-1.5826594364480244,-2.7124070943148753,1779854259.996613
-1.582616189973753,-2.7123224012270346,1779854260.036511
-1.5825536098942248,-2.71219830292796,1779854260.0965188
-1.5824801177811678,-2.7120607313290526,1779854260.1364198
-1.5820419325446773,-2.711808383846364,1779854260.1764991
-1.5819925310621326,-2.7117175019868545,1779854260.1964226
-1.5818450966089668,-2.711468590320135,1779854260.2363698
-1.5816781824803667,-2.711201849807018,1779854260.2963884
-1.5815029386024473,-2.7109298983651295,1779854260.3364553
-1.5813227611702412,-2.71065664371038,1779854260.396412
-1.5807335963199036,-2.7096774228736704,1779854260.4364562
-1.5794976926539066,-2.7077508684957117,1779854260.4962084
-1.5787528186144466,-2.7068452296201295,1779854260.5360742
-1.5791491502201802,-2.707627655325286,1779854260.596491
-1.5800908925884176,-2.70897745977597,1779854260.6363482
-1.580581057882354,-2.709514680171706,1779854260.6962378
-1.580150178114905,-2.708781949279029,1779854260.7362323
-1.5797586389879321,-2.708319470900003,1779854260.7965913
-1.5799403946052908,-2.7086491198922347,1779854260.8362994
-1.5803962604411315,-2.709240934879826,1779854260.896217
-1.581108514582503,-2.710139544003431,1779854260.9361675
-1.5821037242288583,-2.7113591766584424,1779854260.9965353
-1.582857711839222,-2.7121862465648197,1779854261.0363238
-1.5830985436475034,-2.712385431547863,1779854261.0961444
-1.5831147103433918,-2.7123811908759046,1779854261.136948
-1.583351380702817,-2.7126173277372794,1779854261.1765146
-1.5833357458832766,-2.7125979492474372,1779854261.1965117
-1.5833235197314388,-2.71258594533917,1779854261.2365055
-1.583318985244259,-2.7125820436537373,1779854261.2961154
-1.58331713609645,-2.712580840766843,1779854261.3362873
-1.5833161771332118,-2.712580486793803,1779854261.396121
-1.5833155249060242,-2.7125803993329525,1779854261.435996
-1.583315010580693,-2.712580414513748,1779854261.4962194
-1.5833145491942309,-2.7125804510278253,1779854261.5363727
-1.5833141467690046,-2.7125805159279444,1779854261.5964365
-1.5833137662171406,-2.712580574976684,1779854261.636664
-1.5833134234662902,-2.712580644196818,1779854261.6964984
-1.5833131071065578,-2.712580713854265,1779854261.736353
-1.5833128175387132,-2.712580785319275,1779854261.7964787
-1.5833125508861337,-2.7125808561351406,1779854261.8363543
-1.583312308574637,-2.7125809284258953,1779854261.896478
-1.5833120791250193,-2.712580993605485,1779854261.9364321
-1.5833118737308938,-2.712581061878496,1779854261.996538
-1.5833116834003111,-2.7125811266642597,1779854262.0364208
-1.5833115080170836,-2.7125811888341165,1779854262.0965123
-1.5836771494782713,-2.713067039517117,1779854262.1364598
-1.583677131749964,-2.7130669742527864,1779854262.1965806
-1.5836770846390764,-2.7130669345229235,1779854262.236468
-1.583677032252959,-2.7130669105959644,1779854262.296419
-1.5836769767136438,-2.7130668933527757,1779854262.33627
-1.5836769219187856,-2.713066882282138,1779854262.3965812
-1.5836768668597438,-2.7130668743081,1779854262.4364753
-1.5836768161665553,-2.7130668723481968,1779854262.4965222
-1.5836767676759005,-2.7130668733771777,1779854262.5361757
-1.583676720558574,-2.71306687594474,1779854262.596315
-1.5836766748101594,-2.713066879521727,1779854262.636341
-1.5836766326010598,-2.7130668855100075,1779854262.6965313
-1.5836765934477686,-2.7130668931026745,1779854262.7363544
-1.583676555928212,-2.7130669008723793,1779854262.7965384
-1.5836765199786011,-2.7130669086167836,1779854262.836289
-1.5836764878022782,-2.713066917928051,1779854262.8967195
-1.5836764561013201,-2.7130669261327403,1779854262.9365153
-1.5836764282341542,-2.7130669357581887,1779854262.996623
-1.5836764004470265,-2.713066943936855,1779854263.0365071
-1.583676376206448,-2.713066953244413,1779854263.0966632
-1.5836763523176163,-2.7130669613473444,1779854263.1364772
-1.583904015181394,-2.713521722491226,1779854263.1565914
-1.5839040791719414,-2.7135217517540906,1779854263.196606
-1.5839040859808784,-2.713521741812827,1779854263.2363484
-1.5839040841139707,-2.7135217306617485,1779854263.296636
-1.583904078986311,-2.7135217202005566,1779854263.3360624
-1.583904072648623,-2.7135217111226435,1779854263.3965845
-1.5823763756409104,-2.71210334160616,1779854263.436461
-1.5787179742382174,-2.7087254563207885,1779854263.496283
-1.5737194301136521,-2.70415707783194,1779854263.536319
-1.5676972015938064,-2.6987135920111056,1779854263.596425
-1.5612741898636089,-2.692978504891697,1779854263.636142
-1.5541455414968521,-2.686677120777566,1779854263.696217
-1.5461431764680498,-2.679678818673444,1779854263.7362592
-1.5357819063068543,-2.67068591671815,1779854263.796539
-1.5224536735492658,-2.659243926745753,1779854263.8365002
-1.5079932578822033,-2.647022508385716,1779854263.8963506
-1.4925300470167007,-2.634097333051585,1779854263.936414
-1.475952615305584,-2.6203942610961963,1779854263.9961805
-1.4588389554208971,-2.6064217884443615,1779854264.0361302
-1.441290082666593,-2.5922582348358256,1779854264.0963035
-1.4235674320129206,-2.5781207096824614,1779854264.1361094
-1.4348427348187756,-2.5556401928222368,1779854264.1560643
-1.423424989378699,-2.543783821192038,1779854264.1963413
-1.4076468244516873,-2.5275524748309,1779854264.23632
-1.391698657916955,-2.5112866354104173,1779854264.296625
-1.375513307363875,-2.494902064465834,1779854264.3361855
-1.3592187954542898,-2.4785195938373312,1779854264.396414
-1.3427621995594197,-2.4620946083425497,1779854264.4363627
-1.3260879066125808,-2.445570256716379,1779854264.496273
-1.3092091310396954,-2.4289599725348143,1779854264.5361161
-1.2921909406293894,-2.412329763178315,1779854264.5962906
-1.275110097178853,-2.3957537795732167,1779854264.6362722
-1.257899406777581,-2.37916832168566,1779854264.6964977
-1.240544125223427,-2.3625600151183463,1779854264.7363
-1.223219284540788,-2.3460961708071073,1779854264.7963285
