x,y,t
-0.00013740080842367043,8.416015391310656e-05,1779853205.2996001
-0.00013740080842353905,8.41601539130261e-05,1779853205.339199
-0.0001374008084234076,8.41601539129456e-05,1779853205.3993826
-0.00013740080842327624,8.416015391286517e-05,1779853205.439396
-0.0001374008084231449,8.416015391278473e-05,1779853205.4996383
-0.0001374008084230137,8.41601539127044e-05,1779853205.5392313
-0.00013740080842288214,8.416015391262382e-05,1779853205.5996325
-0.00013740080842275076,8.416015391254338e-05,1779853205.6392999
-0.0001374008084226194,8.416015391246294e-05,1779853205.6993282
-0.00013740080842248798,8.416015391238245e-05,1779853205.7392738
-0.00013740080842235665,8.416015391230203e-05,1779853205.7996278
-0.00013740080842222552,8.416015391222173e-05,1779853205.8393922
-0.00013740080842209403,8.41601539121412e-05,1779853205.899449
-0.0001374008082417812,8.416015420641484e-05,1779853205.9193265
-0.0001374008082416976,8.416015420636364e-05,1779853205.939106
-0.00013740080824156645,8.416015420628334e-05,1779853205.9993842
-0.00013740080824143508,8.41601542062029e-05,1779853206.0393224
-0.0001374008082413036,8.416015420612238e-05,1779853206.0995655
-0.00013740080824117218,8.41601542060419e-05,1779853206.139403
-0.00013740080824104097,8.416015420596155e-05,1779853206.199662
-0.00013740080824090962,8.416015420588112e-05,1779853206.2393947
-0.00013740080824077824,8.416015420580067e-05,1779853206.2994642
-0.00013740080824064673,8.416015420572014e-05,1779853206.3393393
-0.00013740080824051532,8.416015420563968e-05,1779853206.3995645
-0.00013740080824038391,8.416015420555922e-05,1779853206.4394186
-0.0001374008082402526,8.41601542054788e-05,1779853206.4996052
-0.0001374008082401212,8.416015420539835e-05,1779853206.5393581
-0.0001374008082399898,8.416015420531789e-05,1779853206.5992873
-0.00013740080823985843,8.416015420523744e-05,1779853206.6391768
-0.0001374008082397272,8.416015420515709e-05,1779853206.6992831
-0.0001374008082395959,8.416015420507668e-05,1779853206.739212
-0.0001374008082394645,8.416015420499623e-05,1779853206.7992544
-0.00013740080823933313,8.416015420491578e-05,1779853206.8391485
-0.00013740080823920154,8.41601542048352e-05,1779853206.8995335
-0.00013740080816439186,8.416015432682406e-05,1779853206.9193678
-0.00013740080816432589,8.416015432678367e-05,1779853206.939146
-0.00013740080816419453,8.416015432670324e-05,1779853206.9992337
-0.00013740080816406294,8.416015432662266e-05,1779853207.0391293
-0.00013740080816393178,8.416015432654234e-05,1779853207.0995336
-0.0001374008081638004,8.41601543264619e-05,1779853207.1395125
-0.00013740080816366878,8.41601543263813e-05,1779853207.1996667
-0.00013740080816353762,8.416015432630099e-05,1779853207.239841
-0.00013740080816340627,8.416015432622057e-05,1779853207.2992613
-0.00013740080816327491,8.416015432614013e-05,1779853207.3393104
-0.00013740080816314343,8.416015432605962e-05,1779853207.3996096
-0.000137400808163012,8.416015432597914e-05,1779853207.4395769
-0.00013740080816288078,8.41601543258988e-05,1779853207.499463
-0.0001374008081627494,8.416015432581837e-05,1779853207.5393739
-0.0001374008081626179,8.416015432573784e-05,1779853207.5994341
-0.0001374008081624864,8.416015432565732e-05,1779853207.6393328
-0.00013740080816235508,8.416015432557692e-05,1779853207.6994452
-0.00013740080816222373,8.41601543254965e-05,1779853207.7391577
-0.0001374008081620923,8.416015432541603e-05,1779853207.7994425
